Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Dominica,"Mortality rate, under-5 (per 1,000 live births)",138.3,125.8,114.5,104.2,94.9,86.4,78.7,71.7,65.4,59.7,54.5,49.8,45.6,41.8,38.4,35.4,32.7,30.2,28.1,31.4,24.5,23.1,21.8,20.7,19.7,18.9,18.2,17.6,17.1,16.7,16.4,16.1,16.0,15.9,15.8,15.9,15.9,16.1,16.3,16.6,16.9,17.3,17.8,18.4,19.0,19.7,20.5,21.4,22.3,23.4,24.6,25.8,27.1,28.4,29.8,31.1,32.4,33.5,34.4,35.0,35.4
Dominica,CO2 emissions (kt),11.001,11.001,11.001,14.668,14.668,14.668,14.668,22.002,22.002,18.335,25.669,25.669,25.669,25.669,29.336,29.336,29.336,25.669,25.669,33.003,36.67,36.67,40.337,40.337,44.004,47.671,47.671,47.671,55.005,58.672,60.0,60.0,80.0,80.0,80.0,100.0,80.0,100.0,110.0,110.0,130.0,150.0,120.0,140.0,160.0,160.0,170.0,180.0,180.0,500.0,180.0,170.0,250.0,170.0,180.0,180.0,180.0,170.0,180.0,-,-
Dominican Republic,"Population, total",3294222.0,3406282.0,3521018.0,3638110.0,3757123.0,3877768.0,3999796.0,4123100.0,4247559.0,4373127.0,4499722.0,4627202.0,4755464.0,4884460.0,5014187.0,5144632.0,5275767.0,5407496.0,5539596.0,5671801.0,5803929.0,5935895.0,6067769.0,6199657.0,6331760.0,6464229.0,6596967.0,6729930.0,6863438.0,6997877.0,7133491.0,7270413.0,7408339.0,7546467.0,7683707.0,7819239.0,7952766.0,8084407.0,8214427.0,8343288.0,8471317.0,8598599.0,8724974.0,8850317.0,8974444.0,9097262.0,9218681.0,9338856.0,9458079.0,9576736.0,9695117.0,9813219.0,9930916.0,10048226.0,10165182.0,10281675.0,10397738.0,10513111.0,10627147.0,10738957.0,10847904.0
Dominican Republic,Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.0115794110888,28.1632430756406,25.3568579236696,26.8480859983481,24.438973544178,22.336344797758,20.3109488079126,18.251133604809,19.7510920020737,19.5372902109007,19.1387004852295,18.9281005859375,17.9902000427246,18.9782009124756,20.7947998046875,19.5373001098633,18.1331996917725,18.034200668335,17.8195991516113,17.4323997497559,17.0319004058838,16.8682994842529,16.5925998687744,16.6590003967285,17.4277992248535,15.0139999389648,15.4193000793457,16.9815006256104,16.0881996154785,-,-
Dominican Republic,"Mortality rate, under-5 (per 1,000 live births)",147.5,146.4,144.8,142.9,140.6,138.1,135.4,132.5,129.7,126.8,123.7,120.4,116.8,113.0,108.9,104.8,100.9,97.2,93.6,90.2,86.9,83.7,80.6,77.7,74.9,72.2,69.6,67.0,64.5,62.0,59.5,57.1,54.7,52.4,50.1,48.0,46.0,44.2,42.6,41.2,40.0,39.0,38.1,37.4,36.9,36.4,36.0,35.7,35.5,35.3,35.1,35.0,35.0,35.0,35.0,35.0,35.0,34.9,34.8,34.4,33.8
Dominican Republic,"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.731914893617,-,-,-,-,26.1463829787234,-,-,-,-,33.7223829787234,-,-,-,-,38.6293617021277,-,-,-
Dominican Republic,Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.0136617677499,33.7952390809356,34.5768163941213,35.358393707307,36.1399710204927,36.9215483336783,37.703125646864,38.4847029600497,39.2662802732354,40.047857586421,40.8294348996067,41.0377768577934,41.2461188159801,41.4544607741668,41.6628027323535,41.8711446905403,42.079486648727,42.2878286069137,42.4961705651004,42.7045125232871,42.9128544814738,43.0392465328089,43.1656385841441,43.2920306354792,43.4184226868143,43.5448147381494,43.7122748913268,43.8797350445042,44.0471951976816,44.214655350859,44.3821155040364
Dominican Republic,CO2 emissions (kt),1041.428,1030.427,1243.113,1250.447,1749.159,1547.474,1672.152,1569.476,2350.547,2654.908,3109.616,3523.987,4675.425,5966.209,6417.25,6340.243,6332.909,5614.177,5449.162,6809.619,6457.587,6167.894,6340.243,7913.386,7444.01,7293.663,8181.077,9754.22,9834.894,10366.609,7860.0,8230.0,9620.0,9520.0,11140.0,11850.0,12730.0,14500.0,16610.0,17790.0,18660.0,18970.0,20870.0,18720.0,17250.0,18660.0,20320.0,20580.0,20540.0,19630.0,20640.0,20870.0,21640.0,21250.0,21320.0,23450.0,24460.0,23390.0,25120.0,-,-
Early-demographic dividend,"Population, total",980003345.0,1003194972.0,1027204700.0,1051972834.0,1077531237.0,1103859981.0,1130947721.0,1158861175.0,1187474694.0,1216839339.0,1246947673.0,1277799456.0,1309397210.0,1341779503.0,1374824941.0,1408534717.0,1442862522.0,1477869964.0,1513819992.0,1551093148.0,1589897378.0,1630293423.0,1672134835.0,1715134126.0,1758863284.0,1803032659.0,1847526576.0,1892336352.0,1937278919.0,1982160339.0,2028993568.0,2073591177.0,2117785781.0,2161761687.0,2205758867.0,2249993925.0,2294576653.0,2339379359.0,2384127937.0,2428606122.0,2472852816.0,2516662185.0,2560101448.0,2603300762.0,2646483605.0,2689792006.0,2733278857.0,2776922505.0,2820636607.0,2864298814.0,2907916947.0,2951423688.0,2994346938.0,3037084158.0,3079685581.0,3122156833.0,3164439749.0,3206485623.0,3248413593.0,3290291029.0,3332105361.0
Early-demographic dividend,Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.0711022735371,36.5846625574879,36.4694493737213,36.1320770875451,35.0764721573838,34.6319734586772,33.8778748385671,33.3185553685268,33.1177909103515,32.5765653425798,32.0501260347061,31.9484277394526,31.3381191254753,30.7593511531107,30.0911037024028,29.3736896776984,28.2653076101985,27.4120073418652,27.2535497959578,27.1226759175497,26.5223781118801,25.8903149491215,25.1572070948583,25.2321186681822,24.3574570866108,23.9349841609415,-,-,-,-,-
Early-demographic dividend,Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.3517032304068,25.3799819187574,25.2488097696968,25.1734829713442,25.0609599408041,24.9431779239422,24.8253959131156,24.7076138962538,24.6109829952834,24.4930996673815,24.3806970264489,24.309755860525,24.2445530401426,24.1794813653751,24.0218114197715,23.9568557821332,23.8917823050086,23.8267980935154,23.7619986320235,23.6966677767164,23.6317851635653,23.5399255933279,23.4481779134132,23.3563811975123,23.2655034076357,23.1630562902596,23.0710449569708,22.9773976637489,22.9097082105247,22.843583302684,22.7786340461396
Early-demographic dividend,"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.4568960504766,-,-,-
Early-demographic dividend,CO2 emissions (kt),604421.214242335,630430.826726636,666370.723695765,701281.595191063,746736.683579457,800007.783625848,840758.639176639,913977.848178741,1004423.71632641,1061629.30025172,1142619.01645415,1216676.85414106,1250251.67984925,1374726.27048271,1428425.28469795,1460455.65379312,1587486.21510686,1700937.4437463,1785678.30834986,1886542.66134338,1977955.04263786,2052944.62310522,2144337.31279199,2201600.50800209,2279090.92264817,2399847.73774666,2521628.51644589,2623863.40533578,2752512.61680298,2882059.76558159,2596070.24706693,2734404.4699889,2812463.37860902,2908078.54403434,3044959.09652733,3189027.55487052,3352367.2092606,3498888.36528249,3612283.08612561,3722023.78797803,3860085.63976115,3946740.95040105,4077905.21565103,4242135.85001419,4471307.91230259,4665020.97386474,4910871.38036826,5228350.57010058,5445259.14399551,5611922.45401549,5871397.84639943,6097436.46226567,6382099.55815815,6455620.42245337,6786314.14661783,6852436.87383323,6961236.5406579,7207207.07929263,7400359.5242425,-,-
Early-demographic dividend,"Mortality rate, under-5 (per 1,000 live births)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109.215760538983,106.110973129707,103.137099943107,100.23204384228,97.9233825862286,94.4264106884311,91.4369187680861,88.3442677013963,85.2937390967663,82.2276937916284,78.8630335203433,75.6965525548039,72.5765466700474,69.6273986061017,67.2471520448174,64.0112844689471,61.312884907817,58.6588283200997,56.4356367372942,53.3590009727733,51.3203258354001,48.3994273817243,46.2818971129366,44.2264257061216,42.2933302231106,40.446948539984,38.7348380043872,36.992630506794,35.4429057735432,34.0454329968691,32.7196737626428
East Asia & Pacific,Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.1962539178093,25.7658113652646,25.3286055557325,24.5854749243708,23.8613748053123,22.9030002508535,23.0128420831468,22.8059133767,22.9490117982685,22.7311080541844,22.1308903441625,21.4161070678187,20.8235716766866,19.515386852026,17.660749430475,16.1896314174424,15.6938864937252,14.8052622770255,14.5528396845875,14.1350577023039,13.1591429688779,12.43229475189,12.5409116058841,12.6517297796196,13.1168289525321,13.0922740922061,-,-,-,-,-
East Asia & Pacific,CO2 emissions (kt),1232271.29595304,1066777.45729867,978885.156550887,1024770.9794152,1081082.186205,1177370.21190644,1271876.71015177,1283871.33655245,1425716.62699245,1659111.60079762,2054417.29432393,2245063.04771069,2364536.96518943,2521716.7811023,2547405.73755175,2690218.03663181,2825063.67222342,3031270.82618705,3204082.70869281,3328648.29858783,3323288.83916353,3291061.41660171,3412725.98057658,3520967.72077469,3766238.30453253,3945521.70639864,4089200.59399075,4290089.20043409,4644594.56787809,4795868.19255863,4545253.93044809,4749295.59640681,4928672.65458781,5231578.41045312,5481613.34347649,5936533.20525502,6012555.99357557,6141774.80225952,6137536.74423806,6171273.36452768,6487816.43580857,6734567.92288957,7102051.61236898,7805467.65905364,8640176.28567605,9406374.85800209,10068470.8765328,10757242.9122241,10956090.9583491,11446424.057105,12423292.8821388,13409665.6283473,13756716.1009153,14185336.6519105,14155188.4516276,14136568.7385092,14170430.3914366,14433707.8899407,14810056.8744746,-,-
East Asia & Pacific,"Population, total",1041673567.0,1043656626.0,1058119847.0,1083884354.0,1109291332.0,1135760430.0,1165660993.0,1194423916.0,1224481196.0,1256501888.0,1289442011.0,1324084663.0,1355934840.0,1386816705.0,1416257332.0,1442992143.0,1467572978.0,1490458433.0,1513242365.0,1536454977.0,1559219642.0,1582802675.0,1608709544.0,1634587947.0,1659196213.0,1684377898.0,1710979840.0,1739049562.0,1767394678.0,1795112149.0,1822134188.0,1848265154.0,1872676768.0,1896190507.0,1919576721.0,1942464423.0,1965146473.0,1987315524.0,2008705487.0,2028650228.0,2047640091.0,2065912033.0,2083186086.0,2099602481.0,2115458625.0,2131146847.0,2146744105.0,2161785511.0,2177119138.0,2192059400.0,2206884622.0,2222577723.0,2240312711.0,2257904491.0,2275075985.0,2291503725.0,2307625738.0,2323932848.0,2338223462.0,2350703749.0,2360855079.0
East Asia & Pacific,Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.2224063844131,26.2095301052994,26.192656601856,26.1757830984126,26.1589095908712,26.1419825218528,26.125226825573,26.1083532765424,26.0914797316099,26.0746061825792,26.0731616891544,26.1413746161676,26.2104404326418,26.2794804394476,26.3481326757897,26.4167134232402,26.4851033065764,26.5535513909662,26.622245679918,26.6907267575481,26.7591617379966,26.8105562390038,26.8619949256355,26.9133615126377,26.9647736802476,27.0120825411709,27.0494117449044,27.0490449379267,27.0797795231696,27.1111571179724,27.1431955670215
East Asia & Pacific,"Mortality rate, under-5 (per 1,000 live births)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.8,55.6,54.2,52.6,50.9,49.1,47.3,45.4,43.5,41.5,39.4,37.3,35.1,33.0,31.9,29.1,27.4,25.8,25.4,23.0,21.8,20.7,19.7,18.7,17.8,17.0,16.3,15.6,14.9,14.3,13.8
East Asia & Pacific,"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.3702811992142,-,-,-
East Asia & Pacific (IDA & IBRD countries),CO2 emissions (kt),828649.510298786,606128.696018904,496309.270846128,494042.717024316,500163.879368336,543027.839114471,594700.768000768,512156.106299365,560095.675241996,675037.686395603,901269.030408229,1014388.36976223,1075354.35768315,1127085.96413241,1143856.74509743,1309547.51352063,1371951.1017342,1513048.63657958,1681581.59945891,1723415.03450547,1700211.72570038,1689484.73372079,1823984.71008027,1924033.62228375,2073412.0282026,2241944.99108193,2353410.35662985,2509422.99451146,2692460.31748627,2744393.62805823,2548192.68320844,2708400.51521563,2851545.38296984,3116695.18196285,3274301.00651327,3661945.33246809,3692926.47742095,3803720.57197642,3895693.97098595,3845192.10461668,4058990.00582629,4281208.21822063,4600010.0,5258850.0,6023610.0,6750030.0,7388280.0,7997390.0,8230190.0,8757280.0,9593300.0,10468910.0,10755870.0,11174430.0,11203670.0,11203310.0,11224570.0,11485600.0,11889820.0,-,-
East Asia & Pacific (IDA & IBRD countries),Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.82510611038,28.817588795439,28.8054958351451,28.7934028685403,28.7813099019355,28.7691261563045,28.7570513822967,28.7449584462186,28.7328655101406,28.7207725740625,28.7348653369372,28.8561786022116,28.9785351261462,29.1007906186388,29.2223865609113,29.3438758941041,29.4650480567876,29.5863310440498,29.7081011960149,29.8294967602935,29.9509497988212,29.9875663950013,30.0245056654109,30.0613118970435,30.0979861244724,30.1276270049784,30.1319306891508,30.134617757256,30.1841780448672,30.2337978263516,30.2833802673143
East Asia & Pacific (IDA & IBRD countries),"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6757702074649,-,-,-
East Asia & Pacific (IDA & IBRD countries),Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.0391221986229,37.2115551281684,36.7328732521353,35.2280092726643,34.4597506171492,32.5986436318932,33.1258679190345,32.6107339897747,32.4797074253182,32.8217231637992,32.102645127282,30.8442002963453,29.6652372373818,26.9361945710874,23.4497252889021,21.0308474264415,19.9882958970711,18.5258695556785,17.948590629899,17.155017532286,15.7148182724776,14.579570780642,14.649544246585,14.6256903893836,15.0135987170763,14.8690253314601,-,-,-,-,-
East Asia & Pacific (IDA & IBRD countries),"Mortality rate, under-5 (per 1,000 live births)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.8816483057264,58.7301697012662,57.2646905286546,55.5986117764602,53.7697602888526,51.8425387092526,49.8828081192249,47.8374222501245,45.8455543404632,43.7531102527252,41.6075334766505,39.328780261699,37.0952856527661,34.8182317620165,33.7120006691028,30.7004640237884,28.8329747853317,27.172164159432,26.685539275716,24.2048437331395,22.9777461393521,21.7839626177264,20.671482285786,19.6557669110089,18.7291843651589,17.8377906393829,17.0224369723367,16.3018631216965,15.6012536567847,14.9943514268934,14.4111626881669
East Asia & Pacific (IDA & IBRD countries),"Population, total",883445587.0,882807979.0,894536202.0,917563058.0,940205341.0,963806224.0,990927362.0,1017110642.0,1044230688.0,1073035646.0,1102743524.0,1133088596.0,1161692236.0,1189353305.0,1215519592.0,1239283626.0,1261221802.0,1281596019.0,1301958170.0,1322627340.0,1342952249.0,1363987476.0,1387365779.0,1410865643.0,1433295157.0,1456445331.0,1481135104.0,1507322673.0,1533819032.0,1559650590.0,1584871821.0,1608998997.0,1631566861.0,1653289936.0,1674861271.0,1696013989.0,1716810410.0,1737388723.0,1757224496.0,1775880197.0,1793498345.0,1810261111.0,1826238741.0,1841560611.0,1856486255.0,1871341383.0,1885806879.0,1899800479.0,1913718217.0,1927560597.0,1941377365.0,1956238874.0,1973056377.0,1989821912.0,2006100237.0,2021618425.0,2036897092.0,2052513823.0,2066103849.0,2078012370.0,2088015667.0
East Asia & Pacific (excluding high income),Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.997406054983,36.3033044624852,35.9453284132758,34.5664348872434,33.912830123974,32.1608114783508,32.736571486434,32.2473331211261,32.1406866885355,32.4442184299896,31.7066006321482,30.466323096902,29.3405007148721,26.6736195161324,23.2615582485659,20.8786218725277,19.8528226161615,18.4516229617953,17.8677690455507,17.1169192499717,15.6993892390814,14.5972185227749,14.6649444456788,14.6592314030549,15.0372248389177,14.8946425968913,-,-,-,-,-
East Asia & Pacific (excluding high income),"Population, total",894875757.0,894479503.0,906413903.0,929634719.0,952494226.0,976360559.0,1003799539.0,1030341030.0,1057848841.0,1087054621.0,1117162921.0,1147907376.0,1176909425.0,1204956207.0,1231481379.0,1255568332.0,1277786882.0,1298403379.0,1318985502.0,1339874993.0,1360437112.0,1381732250.0,1405388781.0,1429179263.0,1451901724.0,1475340043.0,1500310495.0,1526774417.0,1553548236.0,1579666262.0,1605187660.0,1629631622.0,1652528279.0,1674580221.0,1696464118.0,1717901663.0,1738949771.0,1759750554.0,1779788454.0,1798639494.0,1816455800.0,1833422980.0,1849607527.0,1865132738.0,1880248912.0,1895275475.0,1909891482.0,1924018171.0,1938057262.0,1952017377.0,1965954326.0,1980940204.0,1997884913.0,2014779318.0,2031185907.0,2046830024.0,2062232304.0,2077970870.0,2091680327.0,2103705075.0,2113820753.0
East Asia & Pacific (excluding high income),"Mortality rate, under-5 (per 1,000 live births)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.698267984663,58.6115913256312,57.2343006036187,55.6722569387461,53.9565366404263,52.1308565311303,50.2430135314521,48.2284396194981,46.2254850362453,44.0839671021711,41.8628610785128,39.5039021313766,37.1978164666103,34.8721247900965,33.728608258064,30.7293854269845,28.876754738733,27.2325004545267,26.7457496662943,24.2836775879285,23.0527260779165,21.8517520692877,20.7291989315862,19.7059055631714,18.7719193786452,17.8761919671512,17.0579410001599,16.3344857252983,15.6331227925518,15.0230155746663,14.4374606072178
East Asia & Pacific (excluding high income),CO2 emissions (kt),852432.115420983,632522.161699991,526971.596222606,526843.234731961,535755.189653882,587220.812460183,642276.889533382,564504.496087189,619325.855006065,739013.776354576,974659.80088057,1121743.73180387,1164752.16611225,1224304.56282919,1245333.84246799,1417048.50971048,1481984.75409218,1626684.82876065,1789879.96049547,1833819.93247882,1814441.01486259,1804073.07388964,1941122.80371567,2049500.24400278,2208437.44171935,2386650.86785964,2510692.07747659,2685634.11934101,2894144.52474466,2958765.36660649,2671323.18581045,2825502.41610503,2955998.69249864,3213174.23896728,3362833.28597705,3745146.39711214,3766727.70171936,3871034.00711942,3956429.16932566,3911576.45794318,4130609.69867877,4355403.28763203,4671022.36705925,5331428.2539169,6097776.68934994,6827454.24262081,7467099.63005968,8062943.96381154,8302969.73792014,8812611.99797747,9644902.01971465,10505942.7330843,10794379.6717816,11202249.4835804,11235090.2736051,11228610.1177171,11254610.7431934,11507916.8367761,11907866.4580451,-,-
East Asia & Pacific (excluding high income),"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6776609632965,-,-,-
East Asia & Pacific (excluding high income),Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0414602247174,29.029552982559,29.0146754316408,28.9997978744593,28.9849203172778,28.9699520351851,28.9550926664771,28.940215146569,28.9253376266609,28.9104601067528,28.9217402751605,29.0408006414364,29.1609029370625,29.2809041376484,29.4002465908109,29.5194825600788,29.6384018730612,29.7574318528489,29.8769480946947,29.9960904166004,30.1152900893908,30.1502923017005,30.1856164832781,30.2208078957484,30.2558675951975,30.2839107107339,30.2862060061132,30.2875435726843,30.3353994230557,30.3832772149746,30.4311556311395
Ecuador,CO2 emissions (kt),1763.827,1646.483,1565.809,1796.83,2145.195,2277.207,2420.22,2592.569,3116.95,3593.66,4283.056,4224.384,4594.751,5262.145,6090.887,7363.336,8111.404,7484.347,10425.281,12167.106,13443.222,16692.184,19288.42,19556.111,21257.599,19431.433,15276.722,15115.374,17271.57,20267.509,15600.0,16160.0,17210.0,16140.0,17030.0,19780.0,22490.0,23550.0,23380.0,20720.0,21370.0,23420.0,23590.0,23960.0,25420.0,27150.0,29110.0,29580.0,30280.0,32430.0,34650.0,35500.0,36630.0,39430.0,41200.0,40720.0,39010.0,37760.0,39530.0,-,-
Ecuador,"Annual freshwater withdrawals, total (% of internal resources)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.16683996383363,-,-,-,-,2.24136528028933,-,-,-,-,2.24136528028933,-,-,-,-,2.24136528028933,-,-,-
Ecuador,"Population, total",4543658.0,4674176.0,4809194.0,4948991.0,5093848.0,5243980.0,5399423.0,5560013.0,5725462.0,5895368.0,6069375.0,6247421.0,6429377.0,6614840.0,6803271.0,6994331.0,7187794.0,7383713.0,7582357.0,7784074.0,7989178.0,8197648.0,8409396.0,8624594.0,8843463.0,9066100.0,9292481.0,9522362.0,9755576.0,9991870.0,10230931.0,10472476.0,10716131.0,10961460.0,11207999.0,11455205.0,11703169.0,11951457.0,12198449.0,12442109.0,12681123.0,12914660.0,13143465.0,13369678.0,13596390.0,13825839.0,14059379.0,14296554.0,14535740.0,14774412.0,15011114.0,15243885.0,15474099.0,15707473.0,15951832.0,16212022.0,16491116.0,16785356.0,17084359.0,17373657.0,17643060.0
Ecuador,Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.1985491334263,24.1630989013858,20.8003587053017,21.618483283357,20.8531682066213,20.3541287176924,19.2914602584483,16.5427927492045,18.1907489665558,21.0557797500684,19.4284992218018,17.0545997619629,17.095100402832,16.550199508667,16.7320003509521,16.1578998565674,14.1922998428345,15.8769998550415,15.3199996948242,12.8745002746582,11.7878999710083,13.1541004180908,13.2017002105713,11.8475999832153,12.1782999038696,13.0735998153687,14.7540998458862,17.0513000488281,16.3302001953125,-,-
Ecuador,Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.8543924288398,52.5286772142754,52.202961999711,51.8772467851467,51.5515315705823,51.2258163560179,50.9001011414535,50.5743859268892,56.010798840393,55.6477331293284,55.2846674182638,55.0018883878241,54.7191093573844,54.4363303269448,54.1535512965051,53.8707722660654,53.5879932356257,53.305214205186,53.0224351747463,52.7396561443067,52.456877113867,52.2885649863102,52.1202528587534,51.9519407311966,51.7836286036399,51.6153164760831,51.3565388951522,51.0977613142213,50.8389837332904,50.5802061523595,50.3214285714286
Ecuador,"Mortality rate, under-5 (per 1,000 live births)",174.8,169.8,165.0,160.5,156.1,152.2,148.7,145.6,142.8,140.1,137.1,133.8,129.9,125.4,120.3,115.0,109.9,105.0,100.4,95.9,91.4,87.0,82.4,77.9,73.6,69.5,65.8,62.5,59.5,56.7,54.1,51.4,48.8,46.1,43.5,40.8,38.1,35.6,33.4,31.3,29.5,28.0,26.6,25.4,24.4,23.5,22.6,21.7,20.8,19.9,19.0,18.1,17.3,16.6,15.9,15.4,14.8,14.4,13.9,13.4,13.0
"Egypt, Arab Rep.","Population, total",26632891.0,27366239.0,28112258.0,28871383.0,29644875.0,30433024.0,31237597.0,32056506.0,32881852.0,33703127.0,34513851.0,35311905.0,36102670.0,36896551.0,37708144.0,38549133.0,39422731.0,40329589.0,41275728.0,42267429.0,43309063.0,44400113.0,45539295.0,46728284.0,47968643.0,49258726.0,50602360.0,51991696.0,53399243.0,54788680.0,56134478.0,57424552.0,58666812.0,59880656.0,61095804.0,62334025.0,63601632.0,64892269.0,66200259.0,67515591.0,68831561.0,70152662.0,71485044.0,72826102.0,74172073.0,75523576.0,76873670.0,78232124.0,79636081.0,81134789.0,82761244.0,84529251.0,86422240.0,88404652.0,90424668.0,92442549.0,94447071.0,96442590.0,98423602.0,100388076.0,102334403.0
"Egypt, Arab Rep.",Forest area (% of land area),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0440102466221307,0.0455572856497062,0.0471043246772816,0.0486513637048571,0.0501984027324326,0.051745441760008,0.0532924807875835,0.054839519815159,0.0563865588427344,0.0579335978703099,0.0594806368978854,0.060126575920438,0.0607725149429906,0.0614184539655432,0.0620643929880958,0.0627103320106484,0.0633562710332011,0.0640022100557537,0.0646481490783063,0.0652940881008589,0.0659400271234115,0.0624802852981064,0.0590205434728013,0.0555608016474961,0.052101059822191,0.0486413179968858,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692
"Egypt, Arab Rep.",CO2 emissions (kt),16054.126,17088.22,18595.357,21554.626,25522.32,27641.846,26563.748,19677.122,22904.082,19695.457,21686.638,23047.095,25511.319,23795.163,26123.708,31099.827,34495.469,37865.442,39313.907,42947.904,45239.779,50978.634,56523.138,57091.523,63838.803,63937.812,74564.778,74810.467,74531.775,72181.228,86820.0,89390.0,92300.0,91830.0,86430.0,91870.0,96770.0,103960.0,109270.0,114670.0,112860.0,125010.0,127740.0,131240.0,142690.0,160590.0,169130.0,182230.0,189120.0,195490.0,196500.0,201610.0,212410.0,210430.0,216650.0,225950.0,233960.0,238690.0,246260.0,-,-
"Egypt, Arab Rep.",Renewable energy consumption (% of total final energy consumption),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.50246617963276,9.05203473343903,8.71505834230031,8.83928269097144,9.82896842016561,9.00303478997945,8.67807588105338,8.34474039980954,8.24850218282009,8.55974210179817,7.8206000328064,7.4488000869751,6.87060022354126,7.02710008621216,7.2140998840332,6.18889999389648,5.98339986801147,5.83610010147095,5.94180011749268,5.67220020294189,5.32999992370605,5.29979991912842,5.28980016708374,5.28299999237061,5.33799982070923,5.11600017547607,4.91690015792847,4.85400009155273,4.74440002441406,-,-
